ID de la compétence parente;ID;Nom abrégé;Description;Format de description;Valeurs du barème;configuration du barème;Type de règle de compétence (optionnelle);Règle d'objectif (optionnelle);Règle de paramétrage (optionnelle);IDs des compétences croisées associées;ID d'exportation (optionnel);Est un référentiel;Taxonomie
3.5.5.4.0.0;3.5.5.4.0.1;Caractériser le développement durable dans ses trois dimensions  ;;1;;;;;;;;;
3.5.5.4.0.0;3.5.5.4.0.2;Analyser les effets attendus des mesures de politique environnementale sur les comportements des acteurs;;1;;;;;;;;;
3.5.5.4.0.0;3.5.5.4.0.3;Analyser les opportunités et les limites du développement durable en termes de croissance économique;;1;;;;;;;;;
3.5.5.4.0.0;3.5.5.4.0.0;6. Les déséquilibres sociaux : explications et enjeux (30 heures) ;;1;;;;;;;;;
3.5.5.0.0.0;3.5.5.1.0.0;6.1- Comment expliquer les déséquilibres sur le marché du travail ? ;<h5>Sens et portée de l’étude</h5><p>Le chômage apparaît comme un déséquilibre sur le marché du travail, mais ne constitue qu’une des formes de difficultés des individus face à l’emploi. Pour caractériser correctement la situation de l’emploi d’un pays, il est nécessaire de prendre en compte divers indicateurs, au-delà du taux de chômage.  </p><p>Sur la base de ces indicateurs, l’examen du chômage et de son évolution dans différents pays montre que le chômage est un phénomène complexe dont les causes sont multiples, potentiellement cumulatives et ne se limitant pas au marché du travail. </p><h5>Savoirs associés</h5><ul><li>* Chômage (BIT, Ministère du travail), halo du chômage, sous-emploi.  </li><li>* Taux de chômage, taux d’activité, taux d’emploi, comparaison entre pays. </li><li>* Chômage conjoncturel/structurel. </li><li>* Chômage classique/keynésien. </li><li>* Segmentation et polarisation du marché du travail (Piore – Doeringer, Lindbeck – Snower). </li><li>* Autres théories du marché du travail. </li></ul>;1;;;;;;;;;
3.5.5.1.0.0;3.5.5.1.0.1;Caractériser la situation du marché du travail à l’aide d’indicateurs variés;;1;;;;;;;;;
3.5.5.1.0.0;3.5.5.1.0.2;Appréhender la diversité des situations des individus sur le marché du travail;;1;;;;;;;;;
3.5.5.1.0.0;3.5.5.1.0.3;Comparer la situation de l’emploi dans différents pays par l’analyse de données statistiques;;1;;;;;;;;;
3.5.5.1.0.0;3.5.5.1.0.4;Analyser les causes structurelles et conjoncturelles du chômage, sur un marché donné;;1;;;;;;;;;
3.5.5.1.0.0;3.5.5.1.0.5;Identifier les causes du dualisme et de la polarisation du marché du travail;;1;;;;;;;;;
3.5.5.1.0.0;3.5.5.1.0.6;Analyser les conséquences de la révolution numérique sur l’emploi et les modalités de travail;;1;;;;;;;;;
3.5.5.0.0.0;3.5.5.2.0.0;6.2- Comment l’action publique peut-elle limiter les déséquilibres sur le marché du travail ? ;<h5>Sens et portée de l’étude</h5><p>Les changements de grande ampleur que connaît le marché du travail en France, comme dans tous les pays industrialisés, justifient la mise en œuvre d’un ensemble de politiques visant à limiter, accompagner voire à compenser les nouvelles formes de déséquilibres qui affectent l’emploi. Les politiques visant à soutenir l’activité économique appartiennent à cet ensemble de mesures et visent plus précisément la lutte contre le chômage. </p><h5>Savoirs associés</h5><ul><li>* Politiques de l’emploi : mesures actives et passives. - Politiques pour l’emploi : impacts attendus du soutien à l’activité sur l’emploi. </li><li>* Flexibilité du marché du travail : formes et enjeux. </li></ul>;1;;;;;;;;;
3.5.5.2.0.0;3.5.5.2.0.1;Identifier les principales mesures prises dans le cadre des politiques de l’emploi au sein des pays de l’OCDE. - Distinguer les mesures dites passives et actives. - Comparer les effets attendus des différentes mesures des politiques de l’emploi et des politiques pour l’emploi. - Analyser les enjeux de la flexibilité sur le marché du travail, dans ses différentes formes;;1;;;;;;;;;
3.5.5.2.0.0;3.5.5.2.0.2;Caractériser l’action des pouvoirs publics pour accompagner les transformations du marché du travail;;1;;;;;;;;;
3.5.5.0.0.0;3.5.5.3.0.0;6.3- Quelles politiques de redistribution face aux risques sociaux et aux inégalités sociales ?  ;<h5>Sens et portée de l’étude</h5><p>Les inégalités sont de nature multiple et présentent un caractère cumulatif. La légitimité de la lutte contre les inégalités est un sujet encore débattu parmi les économistes. Le consensus selon lequel les inégalités seraient facteur d’efficacité et de croissance est remis en question, depuis la crise des subprimes notamment, à la faveur d’analyses pointant les effets contre-productifs des inégalités.  </p><p>Face aux inégalités, aux risques sociaux et à l’exclusion, les pouvoirs publics peuvent engager des politiques de redistribution, basées sur la fourniture de services publics, une fiscalité redistributive et des institutions de solidarité comme la Sécurité Sociale. L’État social (État-providence) est devenu la forme institutionnelle caractéristique des sociétés avancées, présentant des formes différentes selon les pays. </p><h5>Savoirs associés</h5><ul><li>* Inégalités sociales : formes, origines et mesure (Piketty).  </li><li>* Pauvreté : définitions et mesures. </li><li>* Justification économique des inégalités et remise en cause de l’efficacité des inégalités. </li><li>* Redistribution : objectifs, formes, instruments. </li><li>* Les modèles de protection sociale. </li><li>* Le financement des politiques de redistribution. </li></ul>;1;;;;;;;;;
3.5.5.3.0.0;3.5.5.3.0.1;Identifier les différentes formes d’inégalités et les principaux risques sociaux;;1;;;;;;;;;
3.5.5.3.0.0;3.5.5.3.0.2;Analyser les enjeux de la lutte contre les inégalités et de la couverture des risques sociaux;;1;;;;;;;;;
3.5.5.3.0.0;3.5.5.3.0.3;Caractériser les différents instruments des politiques de redistribution;;1;;;;;;;;;
3.5.5.3.0.0;3.5.5.3.0.4;Analyser l’évolution des principales dépenses et recettes des politiques contemporaines de redistribution;;1;;;;;;;;;
3.0.0.0.0.0;3.7.0.0.0.0;UE 7 - MANAGEMENT  ;<p>Niveau L : 200 heures – 14 ECTS </p>;1;;;;;;;;;
3.7.0.0.0.0;3.7.1.0.0.0;1- Les enjeux du management des organisations (35 heures) ;<p>L’étude de ce thème vise à délimiter et à positionner le management dans toutes les dimensions de son environnement. Il s’agit également de montrer la diversité des enjeux et des tensions à piloter. </p>;1;;;;;;;;;
3.7.1.0.0.0;3.7.1.1.0.0;1.1 Quelles sont les spécificités des différentes organisations ? ;<h5>Sens et portée de l’étude</h5><p>L’observation de situations réelles amène à saisir la grande variété des organisations. Chacune possède des spécificités et des objectifs propres (croissance, pérennité, rentabilité, soutenabilité) et fait face à des enjeux parfois différents, influençant ainsi le choix du management en place.  </p><h5>Savoirs associés</h5><ul><li>* Organisation.  </li><li>* Entreprise. </li><li>* Théorie des coûts de transaction (Coase, Williamson). </li><li>* Formes d’organisation : organisation publique ou privée, association, coopérative, mutuelle, fondation. - Caractéristiques des organisations : forme et type, finalité, but, métier, ressources, dimension géographique. </li></ul>;1;;;;;;;;;
3.7.1.1.0.0;3.7.1.1.0.1;Identifier les spécificités d’une organisation donnée selon sa forme;;1;;;;;;;;;
3.7.1.1.0.0;3.7.1.1.0.2;Justifier l’existence et l’évolution des organisations;;1;;;;;;;;;
3.7.1.0.0.0;3.7.1.2.0.0;1.2 Quelles sont les caractéristiques de l’environnement actuel des organisations ?  ;<h5>Sens et portée de l’étude</h5><p>Il s’agit de sensibiliser aux caractéristiques de l’environnement actuel (mondialisation, digitalisation, complexité, incertitude…), à ses enjeux (réputation, image, bien-être des salariés, productivité, réactivité, flexibilité, création de richesse, de valeur…), à sa dynamique et à ses risques. </p><h5>Savoirs associés</h5><ul><li>* Macroenvironnement / Microenvironnement / Mésoenvironnement. </li><li>* Environnement économique, technologique, social, écologique, culturel et sociétal. </li><li>* Incertitude, complexité, risque. </li></ul>;1;;;;;;;;;
3.7.1.2.0.0;3.7.1.2.0.1;Repérer les influences réciproques entre une organisation et son environnement;;1;;;;;;;;;
3.7.1.2.0.0;3.7.1.2.0.2;Repérer les enjeux auxquels une organisation donnée doit faire face, dans l’environnement actuel;;1;;;;;;;;;
3.7.1.2.0.0;3.7.1.2.0.3;Justifier l’importance des caractéristiques de l’environnement dans une décision managériale donnée quel que soit le type d’organisation;;1;;;;;;;;;
3.7.1.0.0.0;3.7.1.3.0.0;1.3 Quelles relations entre l’organisation et ses parties prenantes ? ;<h5>Sens et portée de l’étude</h5><p>Il existe de nombreuses interdépendances entre les organisations et leurs parties prenantes dont les intérêts peuvent parfois converger mais également diverger et créer des tensions. Les organisations ont intérêt à repérer et à apprécier l’importance de chaque partie prenante afin de pouvoir les prendre en compte de façon adéquate pour mieux relever les enjeux auxquels elles font face. </p><h5>Savoirs associés</h5><ul><li>* Les différentes parties prenantes. </li><li>* Les théories des parties prenantes (Freeman, Clarkson). </li><li>* La théorie de l’agence (Jensen et Meckling). - « New Public Management ». </li><li>* Types de gouvernance : gouvernance actionnariale, familiale, partenariale. </li><li>* Responsabilité sociale de l’entreprise (RSE). </li></ul>;1;;;;;;;;;
3.7.1.3.0.0;3.7.1.3.0.1;Expliquer les points communs et les divergences d’intérêts des parties prenantes internes et externes d’une organisation;;1;;;;;;;;;
3.7.1.3.0.0;3.7.1.3.0.2;Analyser la prise en compte des parties prenantes par une organisation;;1;;;;;;;;;
3.7.1.3.0.0;3.7.1.3.0.3;Mettre en évidence des évolutions sociétales impactant une organisation donnée;;1;;;;;;;;;
3.7.1.3.0.0;3.7.1.3.0.4;Analyser les dispositifs liés à la responsabilité sociale de l’entreprise pour une organisation donnée;;1;;;;;;;;;
3.7.1.0.0.0;3.7.1.4.0.0;1.4 Qu’est-ce que le management ? <h5>Sens et portée de l’étude</h5>;"<p>Cette introduction au concept multidimensionnel de management vise à expliquer l’omniprésence du management à tous les niveaux de l’organisation et quelle que soit l’organisation pour piloter la performance. La dimension systémique et contingente du management devra être soulignée, ainsi que sa dimension éthique. Les paradoxes posés par les différents enjeux (court terme/long terme, productivité/flexibilité, coût/délais/qualité) ainsi que les réponses managériales apportées devront être systématiquement analysés. </p><h5>Savoirs associés</h5><ul><li>* Management / gestion. </li><li>* Management stratégique, organisationnel, opérationnel. </li><li>* Performance globale. </li><li>* Évolution de la conception de l’organisation et de son management (approche analytique, systémique, collaborative) et théories afférentes : -théorie évolutionniste (Nelson et Winter) ; -école sociotechnique (Emery et Trist). - Le manageur (Fayol, Drucker, Mintzberg), l’entrepreneur (Schumpeter), le dirigeant. </li></ul>";1;;;;;;;;;
3.7.1.4.0.0;3.7.1.4.0.1;Identifier les objectifs d’une organisation;;1;;;;;;;;;
3.7.1.4.0.0;3.7.1.4.0.2;Distinguer les niveaux de management et expliquer leur rôle dans une situation donnée;;1;;;;;;;;;
3.7.1.4.0.0;3.7.1.4.0.3;Analyser les interdépendances, tensions et paradoxes entre les enjeux d’une organisation donnée dans son environnement;;1;;;;;;;;;
3.7.1.4.0.0;3.7.1.4.0.4;Identifier les différents rôles d’un manageur et les comparer à ceux de l’entrepreneur et du dirigeant. - Repérer et apprécier les décisions et les actions du management dans une situation donnée;;1;;;;;;;;;
3.7.0.0.0.0;3.7.2.0.0.0;2- Le management stratégique (35 heures) ;<p>Ce thème met en évidence l’importance de la stratégie et permet de présenter les principes guidant une démarche stratégique.  </p>;1;;;;;;;;;
3.7.2.0.0.0;3.7.2.1.0.0;2.1 Qu’est-ce que la stratégie ? ;<h5>Sens et portée de l’étude</h5><p>Il s’agit de positionner le management stratégique par rapport au management organisationnel et opérationnel et d’analyser les objectifs de la stratégie ainsi que ses limites. </p><h5>Savoirs associés</h5><ul><li>* Stratégie/tactique/politique.  </li><li>* Les différents niveaux de stratégies : stratégie d’ensemble (corporate) et stratégie de domaine (business). </li><li>* Stratégie de positionnement, stratégie de rupture. </li><li>* Démarche stratégique.  </li><li>* Avantage concurrentiel.  </li></ul>;1;;;;;;;;;
3.7.2.1.0.0;3.7.2.1.0.1;Distinguer les différents niveaux de stratégies.   - Identifier la (les) source (s) d’avantage concurrentiel d’une entreprise;;1;;;;;;;;;
3.7.2.1.0.0;3.7.2.1.0.2;Identifier, analyser et justifier la démarche stratégique suivie par une organisation;;1;;;;;;;;;
3.7.2.1.0.0;3.7.2.1.0.3;Expliquer l’évolution stratégique d’une organisation donnée;;1;;;;;;;;;
3.7.2.0.0.0;3.7.2.2.0.0;2.2 Quels outils de diagnostic pour orienter les stratégies ? ;<h5>Sens et portée de l’étude</h5><p>L’étude porte sur les dimensions et variables à évaluer et à analyser avant de prendre des décisions stratégiques, ainsi que sur les limites des outils du diagnostic. En particulier, il s’agit d’intégrer les impacts du numérique sur le diagnostic et les choix stratégiques. </p><h5>Savoirs associés</h5><ul><li>* Outils de l’analyse du macroenvironnement : politique, économique, socioculturel, technologique, écologique et légal. </li><li>* Outils de l’analyse concurrentielle : matrices de l’analyse de portefeuille d’activités (BCG, McKinsey, ADL), analyse de Porter (« 5+1 forces »). </li><li>* Outils de l’analyse technologique : cycle de vie de la technologie, trinôme « technologie produit marché ». </li><li>* Outils de l’analyse organisationnelle : diagnostic des ressources et des compétences.  </li><li>* Veille informationnelle en temps réel et ses outils. - Synthèse du diagnostic stratégique : Swot, facteurs clés de succès, compétences distinctives. </li><li>* Segmentation stratégique, domaine d’activité stratégique. </li></ul>;1;;;;;;;;;
3.7.2.2.0.0;3.7.2.2.0.1;Conduire un diagnostic stratégique à l’aide des outils d’analyse adéquats;;1;;;;;;;;;
3.7.2.2.0.0;3.7.2.2.0.2;Analyser les apports et les limites du diagnostic stratégique;;1;;;;;;;;;
3.7.2.2.0.0;3.7.2.2.0.3;Identifier les critères de la segmentation stratégique.  - Justifier et analyser la pertinence des décisions stratégiques opérées par une organisation à partir de son diagnostic et en fonction des enjeux;;1;;;;;;;;;
3.7.0.0.0.0;3.7.3.0.0.0;3- LE MANAGEMENT ORGANISATIONNEL (70 heures)  ;<h5>Sens et portée de l’étude</h5><p>L’efficience et l’efficacité d’une organisation repose sur le pilotage permanent de ses processus fondamentaux : structurer, décider, coordonner, animer, informer, communiquer, contrôler. Il s’agit de mettre en évidence les objectifs, les choix et les difficultés du management organisationnel. </p>;1;;;;;;;;;
3.7.3.0.0.0;3.7.3.1.0.0;3.1 Quels processus de structuration ? Comment gérer la structure ? ;"<h5>Sens et portée de l’étude</h5><p>Il est nécessaire de prendre conscience de la dynamique d’une forme organisationnelle et de la remise en cause des frontières de l’organisation. La gestion de la structure implique de faire des choix entre des variables de nature paradoxale.  </p><h5>Savoirs associés</h5><ul><li>* Les structures classiques : fonctionnelle, divisionnelle, matricielle. </li><li>*Les configurations organisationnelles de Mintzberg. </li><li>* Les nouvelles formes organisationnelles : réseau, projet, entreprise étendue, processus.</li><li>* Les frontières :  </li><li>* * intrapreneuriat ;</li><li>* * extrapreneuriat. </li><li>*Les analyses de la contingence structurelle : </li><li>* * Woodward ; </li><li>* * Burnset Stalker ;</li><li>* * Lawrence et Lorsch ;</li><li>* Chandler. </li><li>*L’apprentissage organisationnel (C. Argyris, D. Schön)  -Les processus de coordination. </li></ul>";1;;;;;;;;;
3.7.3.1.0.0;3.7.3.1.0.1;Identifier et analyser la pertinence d’une forme organisationnelle en s’appuyant sur la théorie des organisations;;1;;;;;;;;;
3.7.3.1.0.0;3.7.3.1.0.2;Caractériser les processus de coordination;;1;;;;;;;;;
3.7.3.1.0.0;3.7.3.1.0.3;Repérer les tensions et les paradoxes organisationnels à prendre en compte dans la gestion d’une structure;;1;;;;;;;;;
3.7.3.0.0.0;3.7.3.2.0.0;3.2 Quels processus décisionnels ? Comment gérer les processus décisionnels ? ;<h5>Sens et portée de l’étude</h5><p>Il s’agit de montrer que toutes les décisions n’ont pas le même impact sur l’organisation, mais également que la complexité et l’incertitude encadrant la prise de décision sont très variables. Les décisions ne résultent ainsi pas forcément d’une démarche rationnelle. Il est nécessaire de montrer les impacts du numérique sur les processus décisionnels. </p><h5>Savoirs associés</h5><ul><li>* Décision et processus de décision. </li><li>* Typologies des décisions : stratégique, tactique, opérationnelle / programmable, non programmable / individuelle et collective. </li><li>* Automatisation et numérisation des processus. - Rationalité limitée (procédurale) / rationalité parfaite (substantive). </li><li>* Modèles de décision : « IMC » de Simon, modèle composite de Cohen, March, Olsen. </li><li>* Culture, comportements personnels, biais cognitifs et décisions.  </li></ul>;1;;;;;;;;;
3.7.3.2.0.0;3.7.3.2.0.1;Repérer les niveaux de décision dans une organisation;;1;;;;;;;;;
3.7.3.2.0.0;3.7.3.2.0.2;Caractériser et apprécier les processus décisionnels à partir de la théorie des organisations;;1;;;;;;;;;
3.7.3.2.0.0;3.7.3.2.0.3;Relier les problèmes techniques et les problèmes humains dans les processus de décision et de gestion;;1;;;;;;;;;
3.7.3.0.0.0;3.7.3.3.0.0;3.3 Comment s’exerce le pouvoir ? ;<h5>Sens et portée de l’étude</h5><p>Il semble nécessaire de distinguer le pouvoir de son exercice pour en montrer les difficultés et les multiples variables objectives et subjectives à analyser. </p><h5>Savoirs associés</h5><ul><li>*Pouvoir, autorité, leadership. </li><li>*Sources du pouvoir, zones d’incertitude (Crozier, Friedberg).  </li><li>*Styles de direction (Lewin, Likert, Blake et Mouton, Mintzberg). </li></ul>;1;;;;;;;;;
3.7.3.3.0.0;3.7.3.3.0.1;Distinguer pouvoir, autorité, leadership. - Identifier les sources du pouvoir;;1;;;;;;;;;
3.7.3.3.0.0;3.7.3.3.0.2;Repérer les relations de pouvoir au sein d’une organisation donnée;;1;;;;;;;;;
3.7.3.3.0.0;3.7.3.3.0.3;Analyser les variables pour gérer la responsabilité, l’autonomie, la confiance dans l’exercice du pouvoir.  ;;1;;;;;;;;;
3.7.3.0.0.0;3.7.3.4.0.0;3.4 Quels processus d’animation ? <h5>Sens et portée de l’étude</h5>;"<p>Il s’agit de prendre en compte l’individu et le groupe dans la dynamique organisationnelle. Il est essentiel d’analyser l’importance des acteurs, de leurs comportements et des moyens d’animation des ressources humaines. </p><h5>Savoirs associés</h5><ul><li>* Dynamique de groupe (Lewin). </li><li>* Coopération, conflits, (M.P. Follett), crise.  </li><li>* Démarche de résolution de conflit. </li><li>* Implication, motivation, satisfaction et théories associées : </li><li>* école des relations humaines ;</li><li>* théorie psychosociale ; </li><li>* théorie des incitations). </li></ul>";1;;;;;;;;;
3.7.3.4.0.0;3.7.3.4.0.1;Proposer des modes d’animation adaptés à un individu ou à un groupe;;1;;;;;;;;;
3.7.3.4.0.0;3.7.3.4.0.2;Repérer les modes d’animation d’une organisation. - Mettre en évidence l’importance de la communication et de la culture dans l’animation d’une organisation;;1;;;;;;;;;
3.7.3.4.0.0;3.7.3.4.0.3;Analyser un conflit dans une situation organisationnelle donnée, proposer des démarches de résolution;;1;;;;;;;;;
3.7.0.0.0.0;3.7.4.0.0.0;4- Le management opérationnel (60 heures)  ;<h5>Sens et portée de l’étude</h5><p>Au-delà d’une approche analytique des fonctions classiques, il est nécessaire d’appréhender le management opérationnel sous l’angle de sa contribution à la création de valeur. Cela nécessite de repérer les processus et les activités propres à chaque organisation et de présenter les interdépendances entre activités supports et activités principales. Il s’agit de connaître leurs rôles, d’analyser leurs enjeux et d’intégrer les tendances actuelles dans leur fonctionnement, en particulier la transition numérique. </p>;1;;;;;;;;;
3.7.4.0.0.0;3.7.4.1.0.0;4.1. Comment appréhender le management opérationnel ? ;<h5>Sens et portée de l’étude</h5><p>Le management opérationnel est à repositionner avec les autres niveaux du management. Le management opérationnel doit ainsi piloter de nombreuses variables parfois contradictoires : temps, espace, coût, qualité, flexibilité, réactivité, innovation, information, risque. De plus, il s’agit d’intégrer les influences de l’environnement, notamment du numérique sur tous les processus et activités de l’organisation. </p><h5>Savoirs associés</h5><ul><li>* Pilotage opérationnel. </li><li>* Approche par les fonctions, les activités et les processus. </li><li>* Chaîne de valeur, activités principales, activités de support (M. Porter). </li><li>* Pilotage, contrôle, confiance, indicateurs de pilotage, tableaux de bord.  </li></ul>;1;;;;;;;;;
3.7.4.1.0.0;3.7.4.1.0.1;Distinguer les approches par fonctions, activités et processus;;1;;;;;;;;;
3.7.4.1.0.0;3.7.4.1.0.2;Analyser la chaîne de valeur d’une organisation en différenciant les activités principales et les activités de support;;1;;;;;;;;;
3.7.4.1.0.0;3.7.4.1.0.3;Mettre en évidence les variables à piloter par les managers opérationnels dans une organisation donnée. - Apprécier le degré d’internalisation et d’intégration d’un processus ou d’une fonction dans une organisation donnée;;1;;;;;;;;;
3.7.4.0.0.0;3.7.4.2.0.0;4.2 Comment analyser les activités d’une organisation ? ;"<h5>Sens et portée de l’étude</h5><p>Il s’agit de comprendre les spécificités de chaque activité et leurs contributions à la création de valeur dans les enjeux managériaux actuels. L’importance de chaque activité est fonction du contexte et des facteurs de contingence de l’organisation. Il n’existe pas de hiérarchie préétablie entre les activités d’une organisation. </p><h5>Savoirs associés</h5><ul><li>* Marketing et vente : démarche marketing, marketing stratégique, marketing opérationnel, du marketing 1.0 au marketing actuel, spécificités du marketing des services. </li><li>* Production : organisation et pilotage (du taylorisme aux nouvelles formes d’organisation du travail) ; spécificités de la production de services ; « lean management » ; management de la qualité. </li><li>* Logistique : gestion des flux et des stocks, « supply chain management ». </li><li>* Information et communication interne : acteurs de la communication, principaux outils (système d’information, réseau social d’entreprise, cloud). - Recherche et développement : organisation intra et inter organisationnelle, innovation ouverte. </li><li>* Ressources humaines : recrutement, évolution de carrière, formation, communication, incitation, nouvelles formes d’organisation du travail, rétribution / contribution. </li><li>* Information et communication externe non </li></ul>";1;;;;;;;;;
3.7.4.2.0.0;3.7.4.2.0.1;Identifier et caractériser les activités essentielles pour une organisation donnée;;1;;;;;;;;;
3.7.4.2.0.0;3.7.4.2.0.2;Expliquer les rôles de chaque activité, leurs évolutions, leurs interdépendances et la contribution aux objectifs et aux enjeux d’une organisation donnée;;1;;;;;;;;;
3.7.4.2.0.0;3.7.4.2.0.3;Repérer et analyser les moyens et les outils mis en œuvre par chaque activité;;1;;;;;;;;;
3.7.4.2.0.0;3.7.4.2.0.4;Analyser l’impact du numérique sur toutes les activités de l’organisation;;1;;;;;;;;;
3.7.4.2.0.0;3.7.4.2.0.5;Identifier les contributions des activités à des problématiques managériales actuelles;;1;;;;;;;;;
;4.0.0.0.0.0;AXE 4 : COMMUNICATION ET ENVIRONNEMENT NUMÉRIQUE ;"<p>Les unités d’enseignement de « systèmes d’information de gestion » (UE8), de « communication professionnelle » (UE 13), « d’anglais des affaires » (UE 12) et l’unité d’enseignement facultative de LV2 (UE 14) doivent permettre au titulaire du DCG de mieux traiter les informations et les échanges  en vue d’une communication professionnelle. </p>
<p>Ces unités d’enseignement devront, notamment, permettre le développement de compétences spécifiques :  </p>";1;;;;;;;;;
4.7.4.2.0.0;4.7.4.2.0.1;Produire et communiquer une information fiable et sécurisée;;1;;;;;;;;;
4.7.4.2.0.0;4.7.4.2.0.2;Maîtriser les ressources numériques de l’organisation;;1;;;;;;;;;
4.7.4.2.0.0;4.7.4.2.0.3;Adapter la communication au contexte;;1;;;;;;;;;
4.7.4.2.0.0;4.7.4.2.0.4;Utiliser une documentation ou une application informatique en langue étrangère;;1;;;;;;;;;
4.7.4.2.0.0;4.7.4.2.0.5;Produire des méthodes utiles à l’organisation;;;;;;;;;;;
4.0.0.0.0.0;4.8.0.0.0.0;UE 8 - SYSTÈME D’INFORMATION DE GESTION  ;<p>Niveau L : 200 heures – 14 ECTS </p>;1;;;;;;;;;
4.8.0.0.0.0;4.8.1.0.0.0;1- Le système d’information : description et analyse (30 heures) ;;1;;;;;;;;;
4.8.1.0.0.0;4.8.1.1.0.0;1.1 Le rôle du système d’information dans les organisations ;<h5>Sens et portée de l’étude</h5><p>Le système d’information (SI) d’une organisation permet de collecter, produire, mémoriser et diffuser une information de qualité nécessaire aux acteurs.  </p><h5>Savoirs associés</h5><ul><li>* Critères de qualité de l’information : accessibilité, exactitude, actualité, pertinence, exhaustivité. </li><li>* Nature et composantes du système d’information : </li></ul>;1;;;;;;;;;
4.8.1.1.0.0;4.8.1.1.0.1;Analyser la qualité d’une information.  ;;1;;;;;;;;;
4.8.1.1.0.0;4.8.1.1.0.2;Repérer et mettre en œuvre des procédures de contrôle de la qualité d’une information;;1;;;;;;;;;
4.8.1.1.0.0;4.8.1.1.0.3;Mettre en évidence le rôle du système d’information dans une organisation.  ;;1;;;;;;;;;
4.8.1.1.0.0;4.8.1.1.0.4;Repérer les composantes du système d’information et leur rôle;;1;;;;;;;;;
4.8.1.1.0.0;4.8.1.1.0.5;Différencier les niveaux du système d’information;;1;;;;;;;;;
4.8.1.1.0.0;4.8.1.1.0.6;Repérer le rôle des différents acteurs et leurs responsabilités dans le fonctionnement du système d’information;;1;;;;;;;;;
4.8.1.1.0.0;4.8.1.1.0.7;Participer à l’identification des besoins en compétences numériques;;1;;;;;;;;;
4.8.1.0.0.0;4.8.1.3.0.0;1.3 La dimension technologique du système d’information ;<h5>Sens et portée de l’étude</h5><p>L’environnement numérique des organisations s’enrichit de nouveaux outils et devient accessible en dehors de l’organisation. L’utilisateur doit maîtriser son espace numérique de travail afin d’en appréhender les potentialités et les risques. L'appropriation par les différents acteurs de ces technologies et la maîtrise de leurs interactions contribuent à la performance du système d’information et donc de l’organisation. </p><h5>Savoirs associés</h5><ul><li>* Les moyens d’accès aux SI : poste de travail fixe ou mobile, tablettes, smartphone, terminaux et autres périphériques. </li><li>* Localisation des données et des applications. </li><li>* Les serveurs : principes fonctionnels.  </li><li>* Réseaux publics et privés : internet/ intranet/ extranet. </li><li>* Modalités d’accès au réseau. </li><li>* Les services réseaux : l’informatique en nuage, services d’annuaire, de messagerie, Web, transfert de fichiers. </li></ul>;1;;;;;;;;;
4.8.1.3.0.0;4.8.1.3.0.1;Maîtriser son espace numérique de travail.  ;;1;;;;;;;;;
4.8.1.3.0.0;4.8.1.3.0.2;Utiliser des outils numériques et des applications dans un contexte professionnel;;1;;;;;;;;;
4.8.1.3.0.0;4.8.1.3.0.3;Localiser les ressources;;1;;;;;;;;;
4.8.1.3.0.0;4.8.1.3.0.4;Se connecter au réseau de manière fiable;;1;;;;;;;;;
4.8.1.3.0.0;4.8.1.3.0.5;Utiliser les services réseaux présents dans l’espace numérique de travail;;1;;;;;;;;;
4.8.1.3.0.0;4.8.1.3.0.6;Collaborer à un diagnostic du système d’information;;1;;;;;;;;;
4.8.1.3.0.0;4.8.1.3.0.7;Identifier les besoins d’évolution du système d’information;;1;;;;;;;;;
4.8.1.3.0.0;4.8.1.3.0.8;Justifier les enjeux de la transition numérique d’une organisation;;1;;;;;;;;;
4.8.1.3.0.0;4.8.1.3.0.9;Analyser un contrat de prestations de services informatiques;;1;;;;;;;;;
4.8.0.0.0.0;4.8.2.0.0.0;2- La structuration et le traitement de l’information dans les organisations (140 heures) ;;1;;;;;;;;;
4.8.2.0.0.0;4.8.2.1.0.0;2.1 L’étude des processus de l’organisation ;;1;;;;;;;;;
4.8.2.1.0.0;4.8.2.1.1.0;2.1.1. L’approche du système d’information d’une organisation à travers ses processus ;<h5>Sens et portée de l’étude</h5><p>L’organisation peut se caractériser par un ensemble de processus métiers soutenus par des processus support, guidés par des processus de pilotage et ayant pour objectif de créer de la valeur.  </p><p>Le système d’information contribue à la qualité des processus par ses ressources et participe à la coordination entre les acteurs. </p><p>L’étude des processus peut conduire à leur reconfiguration lorsque leur contribution à la création de valeur pour l’organisation est remise en cause. </p><h5>Savoirs associés</h5><ul><li>* Notion de processus. </li><li>* Typologie des processus : opérationnel ou métiers, de support, de pilotage.  </li><li>* Contribution du système d’information à la qualité des processus. </li><li>* Représentation d’un processus sous forme d’un schéma de flux.  </li><li>* Représentation d’un processus sous forme d’un </li></ul>;1;;;;;;;;;
4.8.2.1.1.0;4.8.2.1.1.1;Identifier les processus clés de l’organisation et leurs caractéristiques;;1;;;;;;;;;
4.8.2.1.1.0;4.8.2.1.1.2;Classer les processus selon leur typologie. - Identifier les acteurs, les activités et les flux d'informations;;1;;;;;;;;;
4.8.2.1.1.0;4.8.2.1.1.3;Représenter un processus sous forme de schéma de flux et de schéma « événement-résultat ». - Améliorer, enrichir un processus en fonction de ;;1;;;;;;;;;
4.8.2.1.1.0;4.8.2.1.1.4;Corriger les dysfonctionnements d’un processus;;1;;;;;;;;;
